SPECIESNAME,YEAR,AREA,REGION,COUNT
Northern Shoveler,1981,73,Upper west coast,0
Northern Shoveler,1981,74,Upper west coast,0
Northern Shoveler,1981,75,Upper west coast,20
Northern Shoveler,1981,76,Upper west coast,750
Northern Shoveler,1981,77,Upper west coast,440
Northern Shoveler,1981,78,Upper west coast,3910
Northern Shoveler,1981,79,Upper west coast,0
Northern Shoveler,1981,8,Northwen Highlands,0
Northern Shoveler,1981,80,Upper west coast,15140
Northern Shoveler,1981,81,Upper west coast,810
Northern Shoveler,1981,82,Upper west coast,15070
Northern Shoveler,1981,83,Upper west coast,3000
Northern Shoveler,1981,84,Upper west coast,10970
Northern Shoveler,1981,85,Upper west coast,12640
Northern Shoveler,1981,86,Upper west coast,290
Northern Shoveler,1981,87,Upper west coast,0
Northern Shoveler,1981,88,Upper west coast,10
Northern Shoveler,1981,89,Upper west coast,0
Northern Shoveler,1981,9,Northwen Highlands,45
Northern Shoveler,1981,90,Upper west coast,30
Northern Shoveler,1982,1,Northwen Highlands,0
Northern Shoveler,1982,11,Northwen Highlands,2285
Northern Shoveler,1982,12,Northwen Highlands,40
Northern Shoveler,1982,13,Northwen Highlands,200
Northern Shoveler,1982,14,Northwen Highlands,680
Northern Shoveler,1982,15,Northwen Highlands,2035
Northern Shoveler,1982,16,Northwen Highlands,0
Northern Shoveler,1982,19,Northwen Highlands,220
Northern Shoveler,1982,2,Northwen Highlands,130
Northern Shoveler,1982,21,Northwen Highlands,21195
Northern Shoveler,1982,22,Northwen Highlands,965
Northern Shoveler,1982,23,Northwen Highlands,0
Northern Shoveler,1982,24,Northwen Highlands,0
Northern Shoveler,1982,25,Northwen Highlands,0
Northern Shoveler,1982,26,Northwen Highlands,0
Northern Shoveler,1982,27,Northwen Highlands,0
Northern Shoveler,1982,3,Northwen Highlands,0
Northern Shoveler,1982,30,Central High,0
Northern Shoveler,1982,34,Central High,80
Northern Shoveler,1982,35,Central High,0
Northern Shoveler,1982,36,Central High,1150
Northern Shoveler,1982,37,Central High,250
Northern Shoveler,1982,38,Central High,1100
Northern Shoveler,1982,39,Central High,200
Northern Shoveler,1982,4,Northwen Highlands,0
Northern Shoveler,1982,40,Central High,60
Northern Shoveler,1982,41,Central High,450
Northern Shoveler,1982,42,Central High,800
Northern Shoveler,1982,43,Central High,10
Northern Shoveler,1982,44,Central High,0
Northern Shoveler,1982,45,Central High,0
Northern Shoveler,1982,46,Central High,0
Northern Shoveler,1982,47,Central High,400000
Northern Shoveler,1982,48,Central High,0
Northern Shoveler,1982,49,Central High,0
Northern Shoveler,1982,5,Northwen Highlands,0
Northern Shoveler,1982,50,Central High,0
Northern Shoveler,1982,53,Lower West Coast,25
Northern Shoveler,1982,54,Lower West Coast,0
Northern Shoveler,1982,55,Lower West Coast,0
Northern Shoveler,1982,56,Lower West Coast,0
Northern Shoveler,1982,57,Lower West Coast,0
Northern Shoveler,1982,58,Lower West Coast,0
Northern Shoveler,1982,59,Lower West Coast,0
Northern Shoveler,1982,6,Northwen Highlands,0
Northern Shoveler,1982,65,East Coast,16990
Northern Shoveler,1982,66,East Coast,2320
Northern Shoveler,1982,67,East Coast,1335
Northern Shoveler,1982,68,East Coast,5120
Northern Shoveler,1982,69,East Coast,250
Northern Shoveler,1982,7,Northwen Highlands,20280
Northern Shoveler,1982,70,East Coast,22510
Northern Shoveler,1982,71,East Coast,3650
Northern Shoveler,1982,72,Upper west coast,2529
Northern Shoveler,1982,73,Upper west coast,25
Northern Shoveler,1982,74,Upper west coast,55
Northern Shoveler,1982,75,Upper west coast,4070
Northern Shoveler,1982,76,Upper west coast,7380
Northern Shoveler,1982,77,Upper west coast,9200
Northern Shoveler,1982,78,Upper west coast,12650
Northern Shoveler,1982,79,Upper west coast,700
Northern Shoveler,1982,8,Northwen Highlands,0
Northern Shoveler,1982,80,Upper west coast,23000
Northern Shoveler,1982,81,Upper west coast,14020
Northern Shoveler,1982,82,Upper west coast,34950
Northern Shoveler,1982,83,Upper west coast,6450
Northern Shoveler,1982,84,Upper west coast,47325
Northern Shoveler,1982,85,Upper west coast,109830
Northern Shoveler,1982,86,Upper west coast,2745
Northern Shoveler,1982,87,Upper west coast,0
Northern Shoveler,1982,88,Upper west coast,0
Northern Shoveler,1982,89,Upper west coast,80
Northern Shoveler,1982,90,Upper west coast,30
Northern Shoveler,1983,72,Upper west coast,7420
Northern Shoveler,1983,73,Upper west coast,0
Northern Shoveler,1983,74,Upper west coast,0
Northern Shoveler,1983,75,Upper west coast,0
Northern Shoveler,1983,76,Upper west coast,8910
Northern Shoveler,1983,77,Upper west coast,7825
Northern Shoveler,1983,78,Upper west coast,13500
Northern Shoveler,1983,79,Upper west coast,0
Northern Shoveler,1983,80,Upper west coast,22950
Northern Shoveler,1983,81,Upper west coast,5140
Northern Shoveler,1983,82,Upper west coast,34150
Northern Shoveler,1983,87,Upper west coast,0
Northern Shoveler,1983,88,Upper west coast,0
Northern Shoveler,1983,89,Upper west coast,0
Northern Shoveler,1983,90,Upper west coast,0
Northern Shoveler,1984,72,Upper west coast,3855
Northern Shoveler,1984,73,Upper west coast,0
Northern Shoveler,1984,74,Upper west coast,0
Northern Shoveler,1984,75,Upper west coast,250
Northern Shoveler,1984,76,Upper west coast,4600
Northern Shoveler,1984,77,Upper west coast,13100
Northern Shoveler,1984,78,Upper west coast,6150
Northern Shoveler,1984,79,Upper west coast,260
Northern Shoveler,1984,80,Upper west coast,42500
Northern Shoveler,1984,81,Upper west coast,1800
Northern Shoveler,1984,82,Upper west coast,69575
Northern Shoveler,1984,87,Upper west coast,0
Northern Shoveler,1984,88,Upper west coast,0
Northern Shoveler,1984,89,Upper west coast,0
Northern Shoveler,1984,90,Upper west coast,50
Northern Shoveler,1985,1,Northwen Highlands,100
Northern Shoveler,1985,10,Northwen Highlands,30
Northern Shoveler,1985,11,Northwen Highlands,710
Northern Shoveler,1985,12,Northwen Highlands,0
Northern Shoveler,1985,13,Northwen Highlands,15
Northern Shoveler,1985,14,Northwen Highlands,35
Northern Shoveler,1985,15,Northwen Highlands,55
Northern Shoveler,1985,16,Northwen Highlands,145
Northern Shoveler,1985,17,Northwen Highlands,425
Northern Shoveler,1985,18,Northwen Highlands,0
Northern Shoveler,1985,19,Northwen Highlands,105
Northern Shoveler,1985,1a,Other interior highlands,0
Northern Shoveler,1985,2,Northwen Highlands,20
Northern Shoveler,1985,20,Northwen Highlands,0
Northern Shoveler,1985,21,Northwen Highlands,4705
Northern Shoveler,1985,22,Northwen Highlands,735
Northern Shoveler,1985,23,Northwen Highlands,1050
Northern Shoveler,1985,24,Northwen Highlands,0
Northern Shoveler,1985,25,Northwen Highlands,0
Northern Shoveler,1985,26,Northwen Highlands,0
Northern Shoveler,1985,27,Northwen Highlands,1085
Northern Shoveler,1985,28,Northwen Highlands,0
Northern Shoveler,1985,29,Northwen Highlands,190
Northern Shoveler,1985,3,Northwen Highlands,0
Northern Shoveler,1985,30,Central High,465
Northern Shoveler,1985,31,Central High,5525
Northern Shoveler,1985,32,Central High,21510
Northern Shoveler,1985,33,Central High,230
Northern Shoveler,1985,34,Central High,25
Northern Shoveler,1985,35,Central High,10
Northern Shoveler,1985,36,Central High,200
Northern Shoveler,1985,37,Central High,190
Northern Shoveler,1985,37a,Other interior highlands,0
Northern Shoveler,1985,38,Central High,790
Northern Shoveler,1985,39,Central High,150
Northern Shoveler,1985,4,Northwen Highlands,95
Northern Shoveler,1985,40,Central High,50
Northern Shoveler,1985,41,Central High,9305
Northern Shoveler,1985,42,Central High,250
Northern Shoveler,1985,43,Central High,10
Northern Shoveler,1985,44,Central High,0
Northern Shoveler,1985,45,Central High,0
Northern Shoveler,1985,46,Central High,0
Northern Shoveler,1985,47,Central High,3355
Northern Shoveler,1985,48,Central High,5
Northern Shoveler,1985,49,Central High,1450
Northern Shoveler,1985,50,Central High,310
Northern Shoveler,1985,51,Central High,1535
Northern Shoveler,1985,52,Central High,15915
Northern Shoveler,1985,53,Lower West Coast,20
Northern Shoveler,1985,54,Lower West Coast,1525
Northern Shoveler,1985,55,Lower West Coast,0
Northern Shoveler,1985,57,Lower West Coast,260
Northern Shoveler,1985,58,Lower West Coast,130
Northern Shoveler,1985,59,Lower West Coast,1500
Northern Shoveler,1985,65,East Coast,11940
Northern Shoveler,1985,66,East Coast,2370
Northern Shoveler,1985,67,East Coast,670
Northern Shoveler,1985,68,East Coast,550
Northern Shoveler,1985,69,East Coast,1170
Northern Shoveler,1985,7,Northwen Highlands,7665
Northern Shoveler,1985,72,Upper west coast,1625
Northern Shoveler,1985,73,Upper west coast,0
Northern Shoveler,1985,74,Upper west coast,0
Northern Shoveler,1985,75,Upper west coast,0
Northern Shoveler,1985,76,Upper west coast,1070
Northern Shoveler,1985,77,Upper west coast,4150
Northern Shoveler,1985,78,Upper west coast,3154
Northern Shoveler,1985,79,Upper west coast,1170
Northern Shoveler,1985,8,Northwen Highlands,5
Northern Shoveler,1985,80,Upper west coast,17720
Northern Shoveler,1985,81,Upper west coast,0
Northern Shoveler,1985,82,Upper west coast,50000
Northern Shoveler,1985,83,Upper west coast,400
Northern Shoveler,1985,84,Upper west coast,3750
Northern Shoveler,1985,85,Upper west coast,73200
Northern Shoveler,1985,86,Upper west coast,1200
Northern Shoveler,1985,87,Upper west coast,0
Northern Shoveler,1985,88,Upper west coast,0
Northern Shoveler,1985,89,Upper west coast,0
Northern Shoveler,1985,9,Northwen Highlands,30
Northern Shoveler,1985,90,Upper west coast,0
Northern Shoveler,1988,1,Northwen Highlands,0
Northern Shoveler,1988,10,Northwen Highlands,15
Northern Shoveler,1988,11,Northwen Highlands,9630
Northern Shoveler,1988,12,Northwen Highlands,20
Northern Shoveler,1988,13,Northwen Highlands,1650
Northern Shoveler,1988,14,Northwen Highlands,2185
Northern Shoveler,1988,15,Northwen Highlands,20
Northern Shoveler,1988,16,Northwen Highlands,15
Northern Shoveler,1988,17,Northwen Highlands,100
Northern Shoveler,1988,18,Northwen Highlands,4060
Northern Shoveler,1988,19,Northwen Highlands,0
Northern Shoveler,1988,1a,Other interior highlands,0
Northern Shoveler,1988,2,Northwen Highlands,0
Northern Shoveler,1988,20,Northwen Highlands,0
Northern Shoveler,1988,21,Northwen Highlands,6795
Northern Shoveler,1988,22,Northwen Highlands,1315
Northern Shoveler,1988,23,Northwen Highlands,0
Northern Shoveler,1988,24,Northwen Highlands,0
Northern Shoveler,1988,25,Northwen Highlands,0
Northern Shoveler,1988,26,Northwen Highlands,455
Northern Shoveler,1988,27,Northwen Highlands,0
Northern Shoveler,1988,28,Northwen Highlands,0
Northern Shoveler,1988,29,Northwen Highlands,0
Northern Shoveler,1988,29a,Other interior highlands,0
Northern Shoveler,1988,2a,Other interior highlands,10
Northern Shoveler,1988,3,Northwen Highlands,10
Northern Shoveler,1988,30,Central High,15
Northern Shoveler,1988,31,Central High,4580
Northern Shoveler,1988,31a,Other interior highlands,400
Northern Shoveler,1988,32,Central High,5895
Northern Shoveler,1988,33,Central High,250
Northern Shoveler,1988,34,Central High,0
Northern Shoveler,1988,35,Central High,120
Northern Shoveler,1988,36,Central High,645
Northern Shoveler,1988,37,Central High,15
Northern Shoveler,1988,38,Central High,815
Northern Shoveler,1988,39,Central High,3300
Northern Shoveler,1988,39a,Other interior highlands,0
Northern Shoveler,1988,4,Northwen Highlands,0
Northern Shoveler,1988,40,Central High,5
Northern Shoveler,1988,41,Central High,0
Northern Shoveler,1988,42,Central High,1465
Northern Shoveler,1988,42a,Other interior highlands,220
Northern Shoveler,1988,43,Central High,0
Northern Shoveler,1988,43a,Other interior highlands,0
Northern Shoveler,1988,44,Central High,0
Northern Shoveler,1988,44a,Other interior highlands,365
Northern Shoveler,1988,45,Central High,0
Northern Shoveler,1988,46,Central High,10
Northern Shoveler,1988,47,Central High,14310
Northern Shoveler,1988,48,Central High,705
Northern Shoveler,1988,49,Central High,5
Northern Shoveler,1988,5,Northwen Highlands,0
Northern Shoveler,1988,50,Central High,280
Northern Shoveler,1988,51,Central High,0
Northern Shoveler,1988,52,Central High,0
Northern Shoveler,1988,53,Lower West Coast,30
Northern Shoveler,1988,54,Lower West Coast,0
Northern Shoveler,1988,55,Lower West Coast,0
Northern Shoveler,1988,56a,Other interior highlands,0
Northern Shoveler,1988,57,Lower West Coast,65
Northern Shoveler,1988,58,Lower West Coast,0
Northern Shoveler,1988,59,Lower West Coast,65
Northern Shoveler,1988,6,Northwen Highlands,0
Northern Shoveler,1988,65,East Coast,7740
Northern Shoveler,1988,66,East Coast,5200
Northern Shoveler,1988,67,East Coast,3630
Northern Shoveler,1988,68,East Coast,1380
Northern Shoveler,1988,69,East Coast,5875
Northern Shoveler,1988,6a,Other interior highlands,0
Northern Shoveler,1988,7,Northwen Highlands,910
Northern Shoveler,1988,70,East Coast,4700
Northern Shoveler,1988,71,East Coast,2490
Northern Shoveler,1988,72,Upper west coast,190
Northern Shoveler,1988,73,Upper west coast,0
Northern Shoveler,1988,74,Upper west coast,200
Northern Shoveler,1988,75,Upper west coast,1150
Northern Shoveler,1988,76,Upper west coast,6875
Northern Shoveler,1988,77,Upper west coast,3650
Northern Shoveler,1988,78,Upper west coast,1200
Northern Shoveler,1988,79,Upper west coast,200
Northern Shoveler,1988,8,Northwen Highlands,25
Northern Shoveler,1988,80,Upper west coast,71505
Northern Shoveler,1988,81,Upper west coast,5850
Northern Shoveler,1988,82,Upper west coast,66100
Northern Shoveler,1988,83,Upper west coast,430
Northern Shoveler,1988,84,Upper west coast,12145
Northern Shoveler,1988,85,Upper west coast,12765
Northern Shoveler,1988,86,Upper west coast,2350
Northern Shoveler,1988,87,Upper west coast,0
Northern Shoveler,1988,88,Upper west coast,0
Northern Shoveler,1988,89,Upper west coast,0
Northern Shoveler,1988,9,Northwen Highlands,30
Northern Shoveler,1988,90,Upper west coast,50
Northern Shoveler,1988,9a,Other interior highlands,0
Northern Shoveler,1991,1,Northwen Highlands,5
Northern Shoveler,1991,10,Northwen Highlands,5040
Northern Shoveler,1991,11,Northwen Highlands,425
Northern Shoveler,1991,12,Northwen Highlands,5
Northern Shoveler,1991,13,Northwen Highlands,60
Northern Shoveler,1991,14,Northwen Highlands,280
Northern Shoveler,1991,15,Northwen Highlands,85
Northern Shoveler,1991,16,Northwen Highlands,405
Northern Shoveler,1991,17,Northwen Highlands,10
Northern Shoveler,1991,18,Northwen Highlands,1610
Northern Shoveler,1991,19,Northwen Highlands,5
Northern Shoveler,1991,1a,Other interior highlands,20
Northern Shoveler,1991,2,Northwen Highlands,65
Northern Shoveler,1991,20,Northwen Highlands,0
Northern Shoveler,1991,21,Northwen Highlands,1170
Northern Shoveler,1991,21a,Other interior highlands,0
Northern Shoveler,1991,22,Northwen Highlands,340
Northern Shoveler,1991,23,Northwen Highlands,95
Northern Shoveler,1991,24,Northwen Highlands,5
Northern Shoveler,1991,25,Northwen Highlands,25
Northern Shoveler,1991,26,Northwen Highlands,270
Northern Shoveler,1991,27,Northwen Highlands,585
Northern Shoveler,1991,28,Northwen Highlands,0
Northern Shoveler,1991,29,Northwen Highlands,90
Northern Shoveler,1991,29a,Other interior highlands,0
Northern Shoveler,1991,2a,Other interior highlands,0
Northern Shoveler,1991,3,Northwen Highlands,80
Northern Shoveler,1991,30,Central High,285
Northern Shoveler,1991,30a,Other interior highlands,65
Northern Shoveler,1991,31,Central High,740
Northern Shoveler,1991,32,Central High,965
Northern Shoveler,1991,33,Central High,30
Northern Shoveler,1991,34,Central High,35
Northern Shoveler,1991,35,Central High,40
Northern Shoveler,1991,36,Central High,90
Northern Shoveler,1991,37,Central High,0
Northern Shoveler,1991,38,Central High,565
Northern Shoveler,1991,39,Central High,360
Northern Shoveler,1991,3a,Other interior highlands,15
Northern Shoveler,1991,4,Northwen Highlands,15
Northern Shoveler,1991,40,Central High,20
Northern Shoveler,1991,41,Central High,1045
Northern Shoveler,1991,42,Central High,0
Northern Shoveler,1991,43,Central High,0
Northern Shoveler,1991,44,Central High,0
Northern Shoveler,1991,45,Central High,10
Northern Shoveler,1991,46,Central High,30
Northern Shoveler,1991,47,Central High,17240
Northern Shoveler,1991,48,Central High,160
Northern Shoveler,1991,49,Central High,95
Northern Shoveler,1991,5,Northwen Highlands,230
Northern Shoveler,1991,50,Central High,90
Northern Shoveler,1991,51,Central High,1065
Northern Shoveler,1991,52,Central High,330
Northern Shoveler,1991,53,Lower West Coast,825
Northern Shoveler,1991,54,Lower West Coast,2325
Northern Shoveler,1991,55,Lower West Coast,5
Northern Shoveler,1991,56,Lower West Coast,0
Northern Shoveler,1991,56a,Other interior highlands,1065
Northern Shoveler,1991,57,Lower West Coast,205
Northern Shoveler,1991,58,Lower West Coast,5
Northern Shoveler,1991,58a,Other interior highlands,0
Northern Shoveler,1991,59,Lower West Coast,330
Northern Shoveler,1991,5a,Other interior highlands,75
Northern Shoveler,1991,6,Northwen Highlands,50
Northern Shoveler,1991,60,Lower West Coast,65
Northern Shoveler,1991,61,Lower West Coast,780
Northern Shoveler,1991,62,Lower West Coast,35
Northern Shoveler,1991,63,Lower West Coast,2865
Northern Shoveler,1991,64,Lower West Coast,165
Northern Shoveler,1991,65,East Coast,5900
Northern Shoveler,1991,66,East Coast,4620
Northern Shoveler,1991,67,East Coast,2100
Northern Shoveler,1991,68,East Coast,1980
Northern Shoveler,1991,69,East Coast,1980
Northern Shoveler,1991,6a,Other interior highlands,175
Northern Shoveler,1991,7,Northwen Highlands,1550
Northern Shoveler,1991,70,East Coast,1330
Northern Shoveler,1991,71,East Coast,1170
Northern Shoveler,1991,72,Upper west coast,10
Northern Shoveler,1991,73,Upper west coast,0
Northern Shoveler,1991,74,Upper west coast,0
Northern Shoveler,1991,75,Upper west coast,830
Northern Shoveler,1991,76,Upper west coast,9415
Northern Shoveler,1991,77,Upper west coast,10705
Northern Shoveler,1991,78,Upper west coast,9975
Northern Shoveler,1991,79,Upper west coast,0
Northern Shoveler,1991,8,Northwen Highlands,0
Northern Shoveler,1991,80,Upper west coast,125145
Northern Shoveler,1991,81,Upper west coast,4750
Northern Shoveler,1991,82,Upper west coast,122850
Northern Shoveler,1991,83,Upper west coast,700
Northern Shoveler,1991,84,Upper west coast,17400
Northern Shoveler,1991,85,Upper west coast,69700
Northern Shoveler,1991,87,Upper west coast,0
Northern Shoveler,1991,88,Upper west coast,0
Northern Shoveler,1991,89,Upper west coast,350
Northern Shoveler,1991,9,Northwen Highlands,1675
Northern Shoveler,1991,90,Upper west coast,0
Northern Shoveler,1991,9a,Other interior highlands,100
Northern Shoveler,1994,1,Northwen Highlands,20
Northern Shoveler,1994,10,Northwen Highlands,0
Northern Shoveler,1994,11,Northwen Highlands,175
Northern Shoveler,1994,11a,Other interior highlands,0
Northern Shoveler,1994,12,Northwen Highlands,35
Northern Shoveler,1994,13,Northwen Highlands,0
Northern Shoveler,1994,14,Northwen Highlands,95
Northern Shoveler,1994,15,Northwen Highlands,0
Northern Shoveler,1994,16,Northwen Highlands,1995
Northern Shoveler,1994,17,Northwen Highlands,25
Northern Shoveler,1994,18,Northwen Highlands,0
Northern Shoveler,1994,18a,Other interior highlands,0
Northern Shoveler,1994,19,Northwen Highlands,800
Northern Shoveler,1994,19a,Other interior highlands,0
Northern Shoveler,1994,1a,Other interior highlands,0
Northern Shoveler,1994,2,Northwen Highlands,200
Northern Shoveler,1994,20,Northwen Highlands,0
Northern Shoveler,1994,20a,Other interior highlands,0
Northern Shoveler,1994,21,Northwen Highlands,1480
Northern Shoveler,1994,22,Northwen Highlands,1440
Northern Shoveler,1994,22a,Other interior highlands,470
Northern Shoveler,1994,23,Northwen Highlands,5
Northern Shoveler,1994,23a,Other interior highlands,5
Northern Shoveler,1994,24,Northwen Highlands,0
Northern Shoveler,1994,24a,Other interior highlands,0
Northern Shoveler,1994,25,Northwen Highlands,65
Northern Shoveler,1994,26,Northwen Highlands,370
Northern Shoveler,1994,27,Northwen Highlands,0
Northern Shoveler,1994,28,Northwen Highlands,0
Northern Shoveler,1994,29,Northwen Highlands,0
Northern Shoveler,1994,2a,Other interior highlands,0
Northern Shoveler,1994,3,Northwen Highlands,935
Northern Shoveler,1994,30,Central High,10
Northern Shoveler,1994,30a,Other interior highlands,0
Northern Shoveler,1994,31,Central High,1300
Northern Shoveler,1994,32,Central High,2515
Northern Shoveler,1994,33,Central High,15
Northern Shoveler,1994,34,Central High,0
Northern Shoveler,1994,35,Central High,1350
Northern Shoveler,1994,35a,Other interior highlands,0
Northern Shoveler,1994,36,Central High,220
Northern Shoveler,1994,36a,Other interior highlands,0
Northern Shoveler,1994,37,Central High,30
Northern Shoveler,1994,38,Central High,690
Northern Shoveler,1994,39,Central High,685
Northern Shoveler,1994,4,Northwen Highlands,0
Northern Shoveler,1994,40,Central High,0
Northern Shoveler,1994,41,Central High,2550
Northern Shoveler,1994,42,Central High,55
Northern Shoveler,1994,43,Central High,120
Northern Shoveler,1994,44,Central High,80
Northern Shoveler,1994,45,Central High,1480
Northern Shoveler,1994,46,Central High,0
Northern Shoveler,1994,47,Central High,375
Northern Shoveler,1994,48,Central High,80
Northern Shoveler,1994,49,Central High,3650
Northern Shoveler,1994,5,Northwen Highlands,0
Northern Shoveler,1994,50,Central High,3605
Northern Shoveler,1994,53,Lower West Coast,80
Northern Shoveler,1994,54,Lower West Coast,165
Northern Shoveler,1994,55,Lower West Coast,15
Northern Shoveler,1994,55a,Other interior highlands,10
Northern Shoveler,1994,56,Lower West Coast,10
Northern Shoveler,1994,57,Lower West Coast,70
Northern Shoveler,1994,58,Lower West Coast,5
Northern Shoveler,1994,59,Lower West Coast,1400
Northern Shoveler,1994,6,Northwen Highlands,0
Northern Shoveler,1994,60,Lower West Coast,120
Northern Shoveler,1994,61,Lower West Coast,1400
Northern Shoveler,1994,62,Lower West Coast,785
Northern Shoveler,1994,63,Lower West Coast,5390
Northern Shoveler,1994,64,Lower West Coast,3910
Northern Shoveler,1994,65,East Coast,11190
Northern Shoveler,1994,66,East Coast,3200
Northern Shoveler,1994,67,East Coast,785
Northern Shoveler,1994,68,East Coast,2120
Northern Shoveler,1994,69,East Coast,600
Northern Shoveler,1994,6a,Other interior highlands,0
Northern Shoveler,1994,7,Northwen Highlands,5705
Northern Shoveler,1994,70,East Coast,4250
Northern Shoveler,1994,71,East Coast,2530
Northern Shoveler,1994,72,Upper west coast,525
Northern Shoveler,1994,73,Upper west coast,0
Northern Shoveler,1994,74,Upper west coast,640
Northern Shoveler,1994,75,Upper west coast,2665
Northern Shoveler,1994,76,Upper west coast,22160
Northern Shoveler,1994,77,Upper west coast,15980
Northern Shoveler,1994,78,Upper west coast,7105
Northern Shoveler,1994,79,Upper west coast,0
Northern Shoveler,1994,8,Northwen Highlands,0
Northern Shoveler,1994,80,Upper west coast,125010
Northern Shoveler,1994,81,Upper west coast,2250
Northern Shoveler,1994,82,Upper west coast,113120
Northern Shoveler,1994,83,Upper west coast,15975
Northern Shoveler,1994,84,Upper west coast,23600
Northern Shoveler,1994,85,Upper west coast,117665
Northern Shoveler,1994,87,Upper west coast,0
Northern Shoveler,1994,88,Upper west coast,0
Northern Shoveler,1994,89,Upper west coast,0
Northern Shoveler,1994,9,Northwen Highlands,55
Northern Shoveler,1994,90,Upper west coast,0
Northern Shoveler,1997,10,Northwen Highlands,340
Northern Shoveler,1997,11,Northwen Highlands,260
Northern Shoveler,1997,12,Northwen Highlands,0
Northern Shoveler,1997,13,Northwen Highlands,0
Northern Shoveler,1997,14,Northwen Highlands,335
Northern Shoveler,1997,15,Northwen Highlands,0
Northern Shoveler,1997,15a,Other interior highlands,0
Northern Shoveler,1997,16,Northwen Highlands,100
Northern Shoveler,1997,17,Northwen Highlands,10
Northern Shoveler,1997,17a,Other interior highlands,105
Northern Shoveler,1997,18,Northwen Highlands,0
Northern Shoveler,1997,19,Northwen Highlands,560
Northern Shoveler,1997,1a,Other interior highlands,0
Northern Shoveler,1997,2,Northwen Highlands,0
Northern Shoveler,1997,21,Northwen Highlands,830
Northern Shoveler,1997,22,Northwen Highlands,1675
Northern Shoveler,1997,22a,Other interior highlands,630
Northern Shoveler,1997,23,Northwen Highlands,0
Northern Shoveler,1997,23a,Other interior highlands,0
Northern Shoveler,1997,24,Northwen Highlands,0
Northern Shoveler,1997,24a,Other interior highlands,30
Northern Shoveler,1997,25,Northwen Highlands,5
Northern Shoveler,1997,25a,Other interior highlands,0
Northern Shoveler,1997,26,Northwen Highlands,0
Northern Shoveler,1997,27,Northwen Highlands,25
Northern Shoveler,1997,27a,Other interior highlands,0
Northern Shoveler,1997,28,Northwen Highlands,0
Northern Shoveler,1997,28a,Other interior highlands,105
Northern Shoveler,1997,29,Northwen Highlands,0
Northern Shoveler,1997,2a,Other interior highlands,0
Northern Shoveler,1997,3,Northwen Highlands,0
Northern Shoveler,1997,30,Central High,1200
Northern Shoveler,1997,30a,Other interior highlands,195
Northern Shoveler,1997,31,Central High,2565
Northern Shoveler,1997,32,Central High,740
Northern Shoveler,1997,33,Central High,190
Northern Shoveler,1997,34,Central High,40
Northern Shoveler,1997,34a,Other interior highlands,30
Northern Shoveler,1997,35,Central High,50
Northern Shoveler,1997,35a,Other interior highlands,0
Northern Shoveler,1997,36,Central High,650
Northern Shoveler,1997,36a,Other interior highlands,0
Northern Shoveler,1997,37,Central High,80
Northern Shoveler,1997,37a,Other interior highlands,0
Northern Shoveler,1997,38,Central High,200
Northern Shoveler,1997,38a,Other interior highlands,0
Northern Shoveler,1997,39,Central High,400
Northern Shoveler,1997,4,Northwen Highlands,0
Northern Shoveler,1997,40,Central High,100
Northern Shoveler,1997,41,Central High,825
Northern Shoveler,1997,42,Central High,480
Northern Shoveler,1997,43,Central High,90
Northern Shoveler,1997,44,Central High,240
Northern Shoveler,1997,45,Central High,155
Northern Shoveler,1997,46,Central High,0
Northern Shoveler,1997,47,Central High,55170
Northern Shoveler,1997,47a,Other interior highlands,0
Northern Shoveler,1997,48,Central High,245
Northern Shoveler,1997,49,Central High,20
Northern Shoveler,1997,4a,Other interior highlands,0
Northern Shoveler,1997,5,Northwen Highlands,0
Northern Shoveler,1997,50,Central High,505
Northern Shoveler,1997,51,Central High,0
Northern Shoveler,1997,52,Central High,130
Northern Shoveler,1997,53,Lower West Coast,0
Northern Shoveler,1997,54,Lower West Coast,720
Northern Shoveler,1997,55,Lower West Coast,0
Northern Shoveler,1997,56,Lower West Coast,10
Northern Shoveler,1997,57,Lower West Coast,0
Northern Shoveler,1997,58,Lower West Coast,0
Northern Shoveler,1997,59,Lower West Coast,80
Northern Shoveler,1997,5a,Other interior highlands,0
Northern Shoveler,1997,6,Northwen Highlands,0
Northern Shoveler,1997,65,East Coast,220
Northern Shoveler,1997,66,East Coast,681
Northern Shoveler,1997,67,East Coast,926
Northern Shoveler,1997,68,East Coast,34
Northern Shoveler,1997,69,East Coast,36
Northern Shoveler,1997,7,Northwen Highlands,170
Northern Shoveler,1997,70,East Coast,5
Northern Shoveler,1997,71,East Coast,2
Northern Shoveler,1997,72,Upper west coast,2360
Northern Shoveler,1997,73,Upper west coast,0
Northern Shoveler,1997,74,Upper west coast,260
Northern Shoveler,1997,75,Upper west coast,2690
Northern Shoveler,1997,76,Upper west coast,4965
Northern Shoveler,1997,77,Upper west coast,11495
Northern Shoveler,1997,78,Upper west coast,18365
Northern Shoveler,1997,79,Upper west coast,0
Northern Shoveler,1997,8,Northwen Highlands,0
Northern Shoveler,1997,80,Upper west coast,99175
Northern Shoveler,1997,81,Upper west coast,2220
Northern Shoveler,1997,82,Upper west coast,47710
Northern Shoveler,1997,83,Upper west coast,8220
Northern Shoveler,1997,84,Upper west coast,28250
Northern Shoveler,1997,85,Upper west coast,26240
Northern Shoveler,1997,87,Upper west coast,0
Northern Shoveler,1997,88,Upper west coast,0
