SPECIESNAME,YEAR,AREA,REGION,COUNT
American Green-winged Teal,1965,56,lw,0
American Green-winged Teal,1965,57,lw,0
American Green-winged Teal,1965,58,lw,100
American Green-winged Teal,1965,59,lw,0
American Green-winged Teal,1965,6,nh,60
American Green-winged Teal,1965,60,lw,0
American Green-winged Teal,1965,60a,oh,0
American Green-winged Teal,1965,61,lw,0
American Green-winged Teal,1965,62,lw,0
American Green-winged Teal,1965,63,lw,0
American Green-winged Teal,1965,64,lw,0
American Green-winged Teal,1965,65,ec,7922
American Green-winged Teal,1965,66,ec,395
American Green-winged Teal,1965,67,ec,2606
American Green-winged Teal,1965,69,ec,0
American Green-winged Teal,1965,7,nh,4745
American Green-winged Teal,1965,70,ec,0
American Green-winged Teal,1965,74,uw,25210
American Green-winged Teal,1965,78,uw,150
American Green-winged Teal,1965,79,uw,29550
American Green-winged Teal,1965,81,uw,400
American Green-winged Teal,1965,82,uw,94400
American Green-winged Teal,1965,83,uw,8760
American Green-winged Teal,1965,84,uw,9100
American Green-winged Teal,1965,85,uw,71900
American Green-winged Teal,1965,86,uw,50
American Green-winged Teal,1965,87,uw,0
American Green-winged Teal,1965,88,uw,0
American Green-winged Teal,1965,89,uw,0
American Green-winged Teal,1965,90,uw,0
American Green-winged Teal,1966,65,ec,7852
American Green-winged Teal,1966,66,ec,582
American Green-winged Teal,1966,67,ec,5788
American Green-winged Teal,1966,72,uw,0
American Green-winged Teal,1966,74,uw,3625
American Green-winged Teal,1966,78,uw,0
American Green-winged Teal,1966,79,uw,4950
American Green-winged Teal,1966,81,uw,0
American Green-winged Teal,1966,82,uw,67000
American Green-winged Teal,1966,83,uw,250
American Green-winged Teal,1966,84,uw,2110
American Green-winged Teal,1966,85,uw,8850
American Green-winged Teal,1966,87,uw,0
American Green-winged Teal,1966,88,uw,0
American Green-winged Teal,1966,89,uw,0
American Green-winged Teal,1966,90,uw,0
American Green-winged Teal,1967,1,nh,0
American Green-winged Teal,1967,11,nh,5
American Green-winged Teal,1967,16,nh,645
American Green-winged Teal,1967,16a,oh,20
American Green-winged Teal,1967,17a,oh,0
American Green-winged Teal,1967,18,nh,150
American Green-winged Teal,1967,21,nh,1790
American Green-winged Teal,1967,3,nh,0
American Green-winged Teal,1967,32a,oh,0
American Green-winged Teal,1967,33a,oh,0
American Green-winged Teal,1967,4,nh,60
American Green-winged Teal,1967,6,nh,0
American Green-winged Teal,1967,65,ec,2459
American Green-winged Teal,1967,66,ec,760
American Green-winged Teal,1967,67,ec,7860
American Green-winged Teal,1967,68,ec,130
American Green-winged Teal,1967,69,ec,650
American Green-winged Teal,1967,70,ec,0
American Green-winged Teal,1967,72,uw,0
American Green-winged Teal,1967,74,uw,7025
American Green-winged Teal,1967,78,uw,0
American Green-winged Teal,1967,79,uw,24700
American Green-winged Teal,1967,81,uw,0
American Green-winged Teal,1967,82,uw,28400
American Green-winged Teal,1967,83,uw,825
American Green-winged Teal,1967,84,uw,2700
American Green-winged Teal,1967,87,uw,0
American Green-winged Teal,1967,88,uw,0
American Green-winged Teal,1967,89,uw,0
American Green-winged Teal,1967,90,uw,0
American Green-winged Teal,1968,72,uw,300
American Green-winged Teal,1968,74,uw,3700
American Green-winged Teal,1968,78,uw,7600
American Green-winged Teal,1968,79,uw,5700
American Green-winged Teal,1968,81,uw,0
American Green-winged Teal,1968,87,uw,0
American Green-winged Teal,1968,88,uw,0
American Green-winged Teal,1968,89,uw,0
American Green-winged Teal,1968,90,uw,0
American Green-winged Teal,1969,72,uw,0
American Green-winged Teal,1969,74,uw,14100
American Green-winged Teal,1969,78,uw,4100
American Green-winged Teal,1969,79,uw,26500
American Green-winged Teal,1969,81,uw,0
American Green-winged Teal,1969,82,uw,66600
American Green-winged Teal,1969,83,uw,5400
American Green-winged Teal,1969,87,uw,0
American Green-winged Teal,1969,88,uw,0
American Green-winged Teal,1969,89,uw,0
American Green-winged Teal,1969,90,uw,0
American Green-winged Teal,1970,1,nh,0
American Green-winged Teal,1970,11,nh,200
American Green-winged Teal,1970,12,nh,0
American Green-winged Teal,1970,14,nh,100
American Green-winged Teal,1970,15,nh,600
American Green-winged Teal,1970,16,nh,175
American Green-winged Teal,1970,17,nh,0
American Green-winged Teal,1970,18,nh,0
American Green-winged Teal,1970,19,nh,0
American Green-winged Teal,1970,21,nh,325
American Green-winged Teal,1970,22,nh,1300
American Green-winged Teal,1970,26,nh,0
American Green-winged Teal,1970,27,nh,0
American Green-winged Teal,1970,28,nh,0
American Green-winged Teal,1970,29,nh,0
American Green-winged Teal,1970,3,nh,200
American Green-winged Teal,1970,30,ch,20
American Green-winged Teal,1970,31,ch,575
American Green-winged Teal,1970,32,ch,5000
American Green-winged Teal,1970,33,ch,100
American Green-winged Teal,1970,34,ch,300
American Green-winged Teal,1970,36,ch,4200
American Green-winged Teal,1970,38,ch,175
American Green-winged Teal,1970,39,ch,550
American Green-winged Teal,1970,4,nh,1000
American Green-winged Teal,1970,41,ch,1550
American Green-winged Teal,1970,42,ch,6450
American Green-winged Teal,1970,43,ch,4650
American Green-winged Teal,1970,44,ch,100
American Green-winged Teal,1970,45,ch,900
American Green-winged Teal,1970,46,ch,0
American Green-winged Teal,1970,47,ch,600
American Green-winged Teal,1970,48,ch,0
American Green-winged Teal,1970,49,ch,1200
American Green-winged Teal,1970,50,ch,0
American Green-winged Teal,1970,51,ch,1500
American Green-winged Teal,1970,52,ch,2850
American Green-winged Teal,1970,6,nh,0
American Green-winged Teal,1970,60a,oh,50
American Green-winged Teal,1970,65,ec,15950
American Green-winged Teal,1970,66,ec,3405
American Green-winged Teal,1970,67,ec,2613
American Green-winged Teal,1970,68,ec,440
American Green-winged Teal,1970,69,ec,750
American Green-winged Teal,1970,7,nh,900
American Green-winged Teal,1970,70,ec,125
American Green-winged Teal,1970,71,ec,100
American Green-winged Teal,1970,72,uw,400
American Green-winged Teal,1970,74,uw,4360
American Green-winged Teal,1970,78,uw,0
American Green-winged Teal,1970,79,uw,40000
American Green-winged Teal,1970,81,uw,0
American Green-winged Teal,1970,82,uw,46100
American Green-winged Teal,1970,83,uw,6900
American Green-winged Teal,1970,84,uw,6800
American Green-winged Teal,1970,85,uw,12000
American Green-winged Teal,1970,86,uw,0
American Green-winged Teal,1970,87,uw,0
American Green-winged Teal,1970,88,uw,0
American Green-winged Teal,1970,89,uw,0
American Green-winged Teal,1970,9,nh,0
American Green-winged Teal,1970,90,uw,0
American Green-winged Teal,1971,72,uw,250
American Green-winged Teal,1971,73,uw,460
American Green-winged Teal,1971,74,uw,9995
American Green-winged Teal,1971,78,uw,4400
American Green-winged Teal,1971,79,uw,10300
American Green-winged Teal,1971,81,uw,1260
American Green-winged Teal,1971,82,uw,13700
American Green-winged Teal,1971,83,uw,2200
American Green-winged Teal,1971,84,uw,5350
American Green-winged Teal,1971,85,uw,7130
American Green-winged Teal,1971,87,uw,0
American Green-winged Teal,1971,88,uw,0
American Green-winged Teal,1971,89,uw,0
American Green-winged Teal,1971,90,uw,0
American Green-winged Teal,1972,72,uw,875
American Green-winged Teal,1972,74,uw,3600
American Green-winged Teal,1972,78,uw,3750
American Green-winged Teal,1972,79,uw,16850
American Green-winged Teal,1972,81,uw,775
American Green-winged Teal,1972,82,uw,47900
American Green-winged Teal,1972,83,uw,3350
American Green-winged Teal,1972,84,uw,2650
American Green-winged Teal,1972,85,uw,7700
American Green-winged Teal,1972,87,uw,0
American Green-winged Teal,1972,88,uw,0
American Green-winged Teal,1972,89,uw,0
American Green-winged Teal,1972,90,uw,0
American Green-winged Teal,1973,72,uw,0
American Green-winged Teal,1973,74,uw,2725
American Green-winged Teal,1973,78,uw,2375
American Green-winged Teal,1973,79,uw,12100
American Green-winged Teal,1973,81,uw,0
American Green-winged Teal,1973,82,uw,40800
American Green-winged Teal,1973,83,uw,6350
American Green-winged Teal,1973,87,uw,0
American Green-winged Teal,1973,88,uw,0
American Green-winged Teal,1973,89,uw,0
American Green-winged Teal,1973,90,uw,0
American Green-winged Teal,1974,72,uw,0
American Green-winged Teal,1974,74,uw,4300
American Green-winged Teal,1974,78,uw,2150
American Green-winged Teal,1974,79,uw,7800
American Green-winged Teal,1974,81,uw,0
American Green-winged Teal,1974,82,uw,6450
American Green-winged Teal,1974,83,uw,0
American Green-winged Teal,1974,87,uw,0
American Green-winged Teal,1974,88,uw,0
American Green-winged Teal,1974,89,uw,0
American Green-winged Teal,1974,90,uw,0
American Green-winged Teal,1975,1,nh,2500
American Green-winged Teal,1975,10,nh,0
American Green-winged Teal,1975,11,nh,30
American Green-winged Teal,1975,12,nh,0
American Green-winged Teal,1975,14,nh,120
American Green-winged Teal,1975,15,nh,0
American Green-winged Teal,1975,16,nh,20
American Green-winged Teal,1975,17,nh,65
American Green-winged Teal,1975,18,nh,0
American Green-winged Teal,1975,1a,oh,0
American Green-winged Teal,1975,20,nh,0
American Green-winged Teal,1975,21,nh,6375
American Green-winged Teal,1975,22,nh,0
American Green-winged Teal,1975,24,nh,0
American Green-winged Teal,1975,25,nh,0
American Green-winged Teal,1975,26,nh,0
American Green-winged Teal,1975,27,nh,50
American Green-winged Teal,1975,29,nh,0
American Green-winged Teal,1975,3,nh,20
American Green-winged Teal,1975,30,ch,300
American Green-winged Teal,1975,31,ch,0
American Green-winged Teal,1975,32,ch,750
American Green-winged Teal,1975,33,ch,0
American Green-winged Teal,1975,34,ch,1750
American Green-winged Teal,1975,36,ch,1210
American Green-winged Teal,1975,38,ch,30
American Green-winged Teal,1975,39,ch,5060
American Green-winged Teal,1975,4,nh,400
American Green-winged Teal,1975,40,ch,0
American Green-winged Teal,1975,41,ch,4600
American Green-winged Teal,1975,49a,oh,500
American Green-winged Teal,1975,51a,oh,0
American Green-winged Teal,1975,6,nh,10
American Green-winged Teal,1975,65,ec,7975
American Green-winged Teal,1975,66,ec,1705
American Green-winged Teal,1975,67,ec,910
American Green-winged Teal,1975,68,ec,450
American Green-winged Teal,1975,69,ec,1250
American Green-winged Teal,1975,6a,oh,0
American Green-winged Teal,1975,7,nh,8750
American Green-winged Teal,1975,70,ec,600
American Green-winged Teal,1975,71,ec,0
American Green-winged Teal,1975,72,uw,0
American Green-winged Teal,1975,74,uw,5960
American Green-winged Teal,1975,78,uw,9440
American Green-winged Teal,1975,79,uw,69720
American Green-winged Teal,1975,8,nh,0
American Green-winged Teal,1975,81,uw,15560
American Green-winged Teal,1975,82,uw,91500
American Green-winged Teal,1975,83,uw,1550
American Green-winged Teal,1975,87,uw,300
American Green-winged Teal,1975,88,uw,0
American Green-winged Teal,1975,89,uw,0
American Green-winged Teal,1975,9,nh,100
American Green-winged Teal,1975,90,uw,0
American Green-winged Teal,1976,72,uw,2520
American Green-winged Teal,1976,74,uw,58785
American Green-winged Teal,1976,78,uw,6480
American Green-winged Teal,1976,79,uw,45905
American Green-winged Teal,1976,81,uw,11250
American Green-winged Teal,1976,82,uw,48030
American Green-winged Teal,1976,87,uw,0
American Green-winged Teal,1976,88,uw,0
American Green-winged Teal,1976,89,uw,0
American Green-winged Teal,1976,90,uw,900
American Green-winged Teal,1977,1,nh,40
American Green-winged Teal,1977,11,nh,400
American Green-winged Teal,1977,12,nh,0
American Green-winged Teal,1977,14,nh,960
American Green-winged Teal,1977,15,nh,85
American Green-winged Teal,1977,16,nh,245
American Green-winged Teal,1977,18,nh,0
American Green-winged Teal,1977,19,nh,25
American Green-winged Teal,1977,1a,oh,0
American Green-winged Teal,1977,2,nh,650
American Green-winged Teal,1977,20,nh,0
American Green-winged Teal,1977,21,nh,5815
American Green-winged Teal,1977,22,nh,525
American Green-winged Teal,1977,23,nh,0
American Green-winged Teal,1977,24,nh,0
American Green-winged Teal,1977,25,nh,0
American Green-winged Teal,1977,26,nh,100
American Green-winged Teal,1977,27,nh,125
American Green-winged Teal,1977,29a,oh,625
American Green-winged Teal,1977,3,nh,200
American Green-winged Teal,1977,30,ch,60
American Green-winged Teal,1977,31,ch,4200
American Green-winged Teal,1977,32,ch,4500
American Green-winged Teal,1977,33,ch,0
American Green-winged Teal,1977,35,ch,3500
American Green-winged Teal,1977,36,ch,1925
American Green-winged Teal,1977,36a,oh,0
American Green-winged Teal,1977,38,ch,80
American Green-winged Teal,1977,39,ch,5305
American Green-winged Teal,1977,4,nh,1100
American Green-winged Teal,1977,40,ch,200
American Green-winged Teal,1977,41,ch,3895
American Green-winged Teal,1977,42,ch,400
American Green-winged Teal,1977,43,ch,325
American Green-winged Teal,1977,44,ch,350
American Green-winged Teal,1977,45,ch,1500
American Green-winged Teal,1977,46,ch,0
American Green-winged Teal,1977,47,ch,1175
American Green-winged Teal,1977,48,ch,0
American Green-winged Teal,1977,49,ch,6200
American Green-winged Teal,1977,5,nh,0
American Green-winged Teal,1977,50,ch,1200
American Green-winged Teal,1977,51,ch,2200
American Green-winged Teal,1977,52,ch,17925
American Green-winged Teal,1977,53,lw,100
American Green-winged Teal,1977,54,lw,250
American Green-winged Teal,1977,57,lw,0
American Green-winged Teal,1977,58,lw,0
American Green-winged Teal,1977,59,lw,100
American Green-winged Teal,1977,6,nh,0
American Green-winged Teal,1977,60,lw,3000
American Green-winged Teal,1977,60a,oh,0
American Green-winged Teal,1977,61,lw,0
American Green-winged Teal,1977,62,lw,100
American Green-winged Teal,1977,62a,oh,0
American Green-winged Teal,1977,63,lw,0
American Green-winged Teal,1977,64,lw,0
American Green-winged Teal,1977,65,ec,82975
American Green-winged Teal,1977,66,ec,3580
American Green-winged Teal,1977,67,ec,1970
American Green-winged Teal,1977,68,ec,100
American Green-winged Teal,1977,69,ec,0
American Green-winged Teal,1977,7,nh,2015
American Green-winged Teal,1977,70,ec,0
American Green-winged Teal,1977,71,ec,50
American Green-winged Teal,1977,72,uw,13010
American Green-winged Teal,1977,73,uw,0
American Green-winged Teal,1977,74,uw,75
American Green-winged Teal,1977,75,uw,690
American Green-winged Teal,1977,76,uw,11470
American Green-winged Teal,1977,77,uw,12510
American Green-winged Teal,1977,78,uw,15990
American Green-winged Teal,1977,79,uw,0
American Green-winged Teal,1977,8,nh,0
American Green-winged Teal,1977,80,uw,64855
American Green-winged Teal,1977,81,uw,1660
American Green-winged Teal,1977,82,uw,11560
American Green-winged Teal,1977,83,uw,6195
American Green-winged Teal,1977,84,uw,9040
American Green-winged Teal,1977,85,uw,41466
American Green-winged Teal,1977,86,uw,510
American Green-winged Teal,1977,87,uw,0
American Green-winged Teal,1977,88,uw,0
American Green-winged Teal,1977,89,uw,0
American Green-winged Teal,1977,9,nh,105
American Green-winged Teal,1977,90,uw,0
American Green-winged Teal,1978,1,nh,0
American Green-winged Teal,1978,11,nh,400
American Green-winged Teal,1978,12,nh,0
American Green-winged Teal,1978,12a,oh,400
American Green-winged Teal,1978,14,nh,625
American Green-winged Teal,1978,14a,oh,200
American Green-winged Teal,1978,15,nh,700
American Green-winged Teal,1978,16,nh,50
American Green-winged Teal,1978,18,nh,0
American Green-winged Teal,1978,19,nh,30
American Green-winged Teal,1978,1a,oh,0
American Green-winged Teal,1978,2,nh,900
American Green-winged Teal,1978,20,nh,0
American Green-winged Teal,1978,21,nh,3650
American Green-winged Teal,1978,22,nh,2375
American Green-winged Teal,1978,23,nh,0
American Green-winged Teal,1978,24,nh,0
American Green-winged Teal,1978,25,nh,250
American Green-winged Teal,1978,26,nh,875
American Green-winged Teal,1978,27,nh,1000
American Green-winged Teal,1978,29,nh,0
American Green-winged Teal,1978,29a,oh,0
American Green-winged Teal,1978,3,nh,300
American Green-winged Teal,1978,30,ch,2075
American Green-winged Teal,1978,31,ch,1500
American Green-winged Teal,1978,32,ch,7975
American Green-winged Teal,1978,33,ch,550
American Green-winged Teal,1978,34,ch,3000
American Green-winged Teal,1978,35,ch,46500
American Green-winged Teal,1978,36,ch,10050
American Green-winged Teal,1978,37,ch,14200
American Green-winged Teal,1978,37a,oh,600
American Green-winged Teal,1978,38,ch,1080
American Green-winged Teal,1978,39,ch,11700
American Green-winged Teal,1978,39a,oh,600
American Green-winged Teal,1978,4,nh,350
American Green-winged Teal,1978,40,ch,400
American Green-winged Teal,1978,40a,oh,0
American Green-winged Teal,1978,41,ch,21350
